tanggal,kode_prov,nama_prov,kode_kab,nama_kab,closecontact,closecontact_dikarantina,closecontact_discarded,suspect,suspect_diisolasi,suspect_discarded,probable,probable_diisolasi,probable_discarded,probable_meninggal,confirmation,confirmation_selesai,confirmation_meninggal,pertumbuhan_closecontact,pertumbuhan_closecontact_discarded,pertumbuhan_closecontact_dikarantina,pertumbuhan_suspect,pertumbuhan_suspect_discarded,pertumbuhan_suspect_diisolasi,pertumbuhan_probable,pertumbuhan_probable_discarded,pertumbuhan_probable_diisolasi,pertumbuhan_probable_meninggal,pertumbuhan_confirmation,pertumbuhan_confirmation_selesai,pertumbuhan_confirmation_meninggal,
2020-12-21,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,1183,972,28,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-21,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,0,0,0,0,0,0,0,0,0,197,195,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-21,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,0,0,0,0,0,0,0,0,0,1083,875,29,0,0,0,0,0,0,0,0,0,0,14,111,0,
2020-12-21,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,0,0,0,0,0,0,0,0,0,1184,894,13,0,0,0,0,0,0,0,0,0,0,44,15,0,
2020-12-21,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,0,0,0,0,0,0,0,0,0,3324,2613,25,0,0,0,0,0,0,0,0,0,0,12,0,0,
2020-12-21,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,0,0,0,0,0,0,0,0,0,2445,1868,34,0,0,0,0,0,0,0,0,0,0,11,149,0,
2020-12-21,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,0,0,0,0,0,0,0,0,0,267,225,10,0,0,0,0,0,0,0,0,0,0,0,5,0,
2020-12-21,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,0,0,0,0,0,0,0,12543,10704,139,0,0,0,0,0,0,0,0,0,0,273,133,0,
2020-12-21,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,0,0,0,0,0,0,0,0,0,10717,8621,216,0,0,0,0,0,0,0,0,0,0,39,108,0,
2020-12-21,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2153,2144,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-21,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,0,0,0,0,0,0,0,0,0,1933,1760,19,0,0,0,0,0,0,0,0,0,0,75,0,0,
2020-12-21,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,402,399,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-21,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,0,0,0,0,0,0,0,0,0,1610,1336,71,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-21,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,0,0,0,0,0,0,0,0,0,7620,5901,61,0,0,0,0,0,0,0,0,0,0,52,0,0,
2020-12-21,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,0,0,0,0,0,0,0,0,0,141,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-21,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,0,0,0,0,0,0,0,0,0,2612,2227,38,0,0,0,0,0,0,0,0,0,0,2,1,0,
2020-12-21,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,0,0,0,0,0,0,0,0,0,3751,2789,54,0,0,0,0,0,0,0,0,0,0,2,1,2,
2020-12-21,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,0,0,0,0,0,0,3973,3815,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-21,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,0,0,0,0,0,0,0,0,0,5941,4943,84,0,0,0,0,0,0,0,0,0,0,80,106,0,
2020-12-21,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,0,0,0,0,0,0,0,0,0,781,767,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-21,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,0,0,0,0,0,0,0,0,0,880,644,17,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-21,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,0,0,0,0,0,0,0,0,0,4667,3371,118,0,0,0,0,0,0,0,0,0,0,54,0,2,
2020-12-21,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,0,0,0,0,0,0,0,0,0,735,720,15,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-21,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,0,0,0,0,0,0,0,0,0,527,363,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-22,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,0,0,0,0,0,0,0,0,0,1161,1053,13,0,0,0,0,0,0,0,0,0,0,1,5,0,
2020-12-22,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,0,0,0,0,0,0,0,0,0,824,586,16,0,0,0,0,0,0,0,0,0,0,1,44,0,
2020-12-22,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,0,0,0,0,0,0,0,0,0,499,457,13,0,0,0,0,0,0,0,0,0,0,25,1,0,
2020-12-22,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,0,0,0,0,0,0,0,0,0,1541,1239,33,0,0,0,0,0,0,0,0,0,0,4,1,0,
2020-12-22,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,1285,973,28,0,0,0,0,0,0,0,0,0,0,102,1,0,
2020-12-22,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,0,0,0,0,0,0,0,0,0,197,195,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-22,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,0,0,0,0,0,0,0,0,0,1101,927,29,0,0,0,0,0,0,0,0,0,0,18,52,0,
2020-12-22,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,0,0,0,0,0,0,0,0,0,1215,909,13,0,0,0,0,0,0,0,0,0,0,31,15,0,
2020-12-22,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,0,0,0,0,0,0,0,0,0,3366,2627,25,0,0,0,0,0,0,0,0,0,0,42,14,0,
2020-12-22,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,0,0,0,0,0,0,0,0,0,2458,1873,34,0,0,0,0,0,0,0,0,0,0,13,5,0,
2020-12-22,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,0,0,0,0,0,0,0,0,0,267,233,10,0,0,0,0,0,0,0,0,0,0,0,8,0,
2020-12-22,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,0,0,0,0,0,0,0,12673,10708,139,0,0,0,0,0,0,0,0,0,0,130,4,0,
2020-12-22,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,0,0,0,0,0,0,0,0,0,10957,8660,216,0,0,0,0,0,0,0,0,0,0,240,39,0,
2020-12-22,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2153,2144,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-22,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,0,0,0,0,0,0,0,0,0,1933,1760,19,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-22,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,402,399,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-22,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,0,0,0,0,0,0,0,0,0,1610,1337,71,0,0,0,0,0,0,0,0,0,0,0,1,0,
2020-12-22,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,0,0,0,0,0,0,0,0,0,7740,6138,61,0,0,0,0,0,0,0,0,0,0,120,237,0,
2020-12-22,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,0,0,0,0,0,0,0,0,0,141,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-22,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,0,0,0,0,0,0,0,0,0,2623,2352,40,0,0,0,0,0,0,0,0,0,0,11,125,2,
2020-12-22,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,0,0,0,0,0,0,0,0,0,3751,2859,55,0,0,0,0,0,0,0,0,0,0,0,70,1,
2020-12-22,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,0,0,0,0,0,0,3987,3815,16,0,0,0,0,0,0,0,0,0,0,14,0,0,
2020-12-22,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,0,0,0,0,0,0,0,0,0,5972,4943,84,0,0,0,0,0,0,0,0,0,0,31,0,0,
2020-12-22,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,0,0,0,0,0,0,0,0,0,781,767,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-22,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,0,0,0,0,0,0,0,0,0,880,644,17,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-22,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,0,0,0,0,0,0,0,0,0,4803,3492,118,0,0,0,0,0,0,0,0,0,0,136,121,0,
2020-12-22,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,0,0,0,0,0,0,0,0,0,735,720,15,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-22,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,0,0,0,0,0,0,0,0,0,533,391,10,0,0,0,0,0,0,0,0,0,0,6,28,0,
2020-12-23,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,0,0,0,0,0,0,0,0,0,1161,1054,13,0,0,0,0,0,0,0,0,0,0,0,1,0,
2020-12-23,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,0,0,0,0,0,0,0,0,0,872,613,16,0,0,0,0,0,0,0,0,0,0,48,27,0,
2020-12-23,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,0,0,0,0,0,0,0,0,0,499,457,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-23,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,0,0,0,0,0,0,0,0,0,1541,1260,33,0,0,0,0,0,0,0,0,0,0,0,21,0,
2020-12-23,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,1380,974,28,0,0,0,0,0,0,0,0,0,0,95,1,0,
2020-12-23,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,0,0,0,0,0,0,0,0,0,197,195,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-23,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,0,0,0,0,0,0,0,0,0,1114,927,29,0,0,0,0,0,0,0,0,0,0,13,0,0,
2020-12-23,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,0,0,0,0,0,0,0,0,0,1216,910,13,0,0,0,0,0,0,0,0,0,0,1,1,0,
2020-12-23,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,0,0,0,0,0,0,0,0,0,3367,2775,25,0,0,0,0,0,0,0,0,0,0,1,148,0,
2020-12-23,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,0,0,0,0,0,0,0,0,0,2473,2040,34,0,0,0,0,0,0,0,0,0,0,15,167,0,
2020-12-23,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,0,0,0,0,0,0,0,0,0,277,234,10,0,0,0,0,0,0,0,0,0,0,10,1,0,
2020-12-23,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,0,0,0,0,0,0,0,12839,10711,139,0,0,0,0,0,0,0,0,0,0,166,3,0,
2020-12-23,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,0,0,0,0,0,0,0,0,0,11235,8748,217,0,0,0,0,0,0,0,0,0,0,278,88,1,
2020-12-23,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2153,2144,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-23,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,0,0,0,0,0,0,0,0,0,1934,1782,19,0,0,0,0,0,0,0,0,0,0,1,22,0,
2020-12-23,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,402,399,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-23,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,0,0,0,0,0,0,0,0,0,1610,1338,71,0,0,0,0,0,0,0,0,0,0,0,1,0,
2020-12-23,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,0,0,0,0,0,0,0,0,0,7835,6373,61,0,0,0,0,0,0,0,0,0,0,95,235,0,
2020-12-23,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,0,0,0,0,0,0,0,0,0,141,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-23,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,0,0,0,0,0,0,0,0,0,2631,2357,40,0,0,0,0,0,0,0,0,0,0,8,5,0,
2020-12-23,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,0,0,0,0,0,0,0,0,0,3751,2934,55,0,0,0,0,0,0,0,0,0,0,0,75,0,
2020-12-23,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,0,0,0,0,0,0,4006,3825,16,0,0,0,0,0,0,0,0,0,0,19,10,0,
2020-12-23,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,0,0,0,0,0,0,0,0,0,6007,5034,84,0,0,0,0,0,0,0,0,0,0,35,91,0,
2020-12-23,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,0,0,0,0,0,0,0,0,0,781,767,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-23,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,0,0,0,0,0,0,0,0,0,880,644,17,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-23,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,0,0,0,0,0,0,0,0,0,4921,3550,119,0,0,0,0,0,0,0,0,0,0,118,58,1,
2020-12-23,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,0,0,0,0,0,0,0,0,0,735,720,15,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-23,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,0,0,0,0,0,0,0,0,0,533,391,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-24,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,0,0,0,0,0,0,0,0,0,1161,1069,13,0,0,0,0,0,0,0,0,0,0,0,15,0,
2020-12-24,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,0,0,0,0,0,0,0,0,0,872,613,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-24,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,0,0,0,0,0,0,0,0,0,499,458,13,0,0,0,0,0,0,0,0,0,0,0,1,0,
2020-12-24,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,0,0,0,0,0,0,0,0,0,1541,1302,34,0,0,0,0,0,0,0,0,0,0,0,42,1,
2020-12-24,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,1478,974,28,0,0,0,0,0,0,0,0,0,0,98,0,0,
2020-12-24,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,0,0,0,0,0,0,0,0,0,197,195,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-24,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,0,0,0,0,0,0,0,0,0,1140,927,29,0,0,0,0,0,0,0,0,0,0,26,0,0,
2020-12-24,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,0,0,0,0,0,0,0,0,0,1238,964,14,0,0,0,0,0,0,0,0,0,0,22,54,1,
2020-12-24,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,0,0,0,0,0,0,0,0,0,3367,2776,25,0,0,0,0,0,0,0,0,0,0,0,1,0,
2020-12-24,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,0,0,0,0,0,0,0,0,0,2473,2040,35,0,0,0,0,0,0,0,0,0,0,0,0,1,
2020-12-24,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,0,0,0,0,0,0,0,0,0,281,238,10,0,0,0,0,0,0,0,0,0,0,4,4,0,
2020-12-24,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,0,0,0,0,0,0,0,13066,10711,140,0,0,0,0,0,0,0,0,0,0,227,0,1,
2020-12-24,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,0,0,0,0,0,0,0,0,0,11235,8748,219,0,0,0,0,0,0,0,0,0,0,0,0,2,
2020-12-24,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2153,2144,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-24,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,0,0,0,0,0,0,0,0,0,1934,1782,19,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-24,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,402,399,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-24,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,0,0,0,0,0,0,0,0,0,1664,1453,71,0,0,0,0,0,0,0,0,0,0,54,115,0,
2020-12-24,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,0,0,0,0,0,0,0,0,0,7971,6375,61,0,0,0,0,0,0,0,0,0,0,136,2,0,
2020-12-24,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,0,0,0,0,0,0,0,0,0,141,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-24,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,0,0,0,0,0,0,0,0,0,2638,2357,40,0,0,0,0,0,0,0,0,0,0,7,0,0,
2020-12-24,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,0,0,0,0,0,0,0,0,0,3753,2934,55,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-12-24,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,0,0,0,0,0,0,4006,3825,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-24,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,0,0,0,0,0,0,0,0,0,6019,5143,86,0,0,0,0,0,0,0,0,0,0,12,109,2,
2020-12-24,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,0,0,0,0,0,0,0,0,0,781,767,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-24,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,0,0,0,0,0,0,0,0,0,880,719,17,0,0,0,0,0,0,0,0,0,0,0,75,0,
2020-12-24,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,0,0,0,0,0,0,0,0,0,5034,3624,121,0,0,0,0,0,0,0,0,0,0,113,74,2,
2020-12-24,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,0,0,0,0,0,0,0,0,0,735,720,15,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-24,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,0,0,0,0,0,0,0,0,0,534,391,10,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-12-25,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,0,0,0,0,0,0,0,0,0,1162,1069,13,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-12-25,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,0,0,0,0,0,0,0,0,0,913,635,16,0,0,0,0,0,0,0,0,0,0,41,22,0,
2020-12-25,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,0,0,0,0,0,0,0,0,0,499,460,13,0,0,0,0,0,0,0,0,0,0,0,2,0,
2020-12-25,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,0,0,0,0,0,0,0,0,0,1581,1302,34,0,0,0,0,0,0,0,0,0,0,40,0,0,
2020-12-25,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,1547,974,28,0,0,0,0,0,0,0,0,0,0,69,0,0,
2020-12-25,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,0,0,0,0,0,0,0,0,0,197,195,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-25,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,0,0,0,0,0,0,0,0,0,1163,962,29,0,0,0,0,0,0,0,0,0,0,23,35,0,
2020-12-25,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,0,0,0,0,0,0,0,0,0,1256,986,14,0,0,0,0,0,0,0,0,0,0,18,22,0,
2020-12-25,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,0,0,0,0,0,0,0,0,0,3531,2776,25,0,0,0,0,0,0,0,0,0,0,164,0,0,
2020-12-25,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,0,0,0,0,0,0,0,0,0,2483,2044,35,0,0,0,0,0,0,0,0,0,0,10,4,0,
2020-12-25,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,0,0,0,0,0,0,0,0,0,281,238,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-25,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,0,0,0,0,0,0,0,13236,10832,140,0,0,0,0,0,0,0,0,0,0,170,121,0,
2020-12-25,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,0,0,0,0,0,0,0,0,0,11237,9024,219,0,0,0,0,0,0,0,0,0,0,2,276,0,
2020-12-25,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2153,2144,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-25,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,0,0,0,0,0,0,0,0,0,1934,1782,19,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-25,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,402,399,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-25,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,0,0,0,0,0,0,0,0,0,1789,1453,71,0,0,0,0,0,0,0,0,0,0,125,0,0,
2020-12-25,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,0,0,0,0,0,0,0,0,0,8024,6597,61,0,0,0,0,0,0,0,0,0,0,53,222,0,
2020-12-25,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,0,0,0,0,0,0,0,0,0,141,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-25,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,0,0,0,0,0,0,0,0,0,2668,2357,40,0,0,0,0,0,0,0,0,0,0,30,0,0,
2020-12-25,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,0,0,0,0,0,0,0,0,0,3753,2934,55,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-25,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,0,0,0,0,0,0,4010,3825,16,0,0,0,0,0,0,0,0,0,0,4,0,0,
2020-12-25,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,0,0,0,0,0,0,0,0,0,6088,5143,86,0,0,0,0,0,0,0,0,0,0,69,0,0,
2020-12-25,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,0,0,0,0,0,0,0,0,0,781,767,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-25,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,0,0,0,0,0,0,0,0,0,880,740,17,0,0,0,0,0,0,0,0,0,0,0,21,0,
2020-12-25,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,0,0,0,0,0,0,0,0,0,5113,3624,121,0,0,0,0,0,0,0,0,0,0,79,0,0,
2020-12-25,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,0,0,0,0,0,0,0,0,0,740,720,15,0,0,0,0,0,0,0,0,0,0,5,0,0,
2020-12-25,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,0,0,0,0,0,0,0,0,0,534,391,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-26,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,0,0,0,0,0,0,0,0,0,1162,1071,13,0,0,0,0,0,0,0,0,0,0,0,2,0,
2020-12-26,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,0,0,0,0,0,0,0,0,0,932,642,16,0,0,0,0,0,0,0,0,0,0,19,7,0,
2020-12-26,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,0,0,0,0,0,0,0,0,0,500,460,13,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-12-26,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,0,0,0,0,0,0,0,0,0,1594,1337,34,0,0,0,0,0,0,0,0,0,0,13,35,0,
2020-12-26,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,1593,974,28,0,0,0,0,0,0,0,0,0,0,46,0,0,
2020-12-26,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,0,0,0,0,0,0,0,0,0,197,195,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-12-26,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,0,0,0,0,0,0,0,0,0,1178,1005,29,0,0,0,0,0,0,0,0,0,0,15,43,0,
2020-12-26,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,0,0,0,0,0,0,0,0,0,1269,1029,14,0,0,0,0,0,0,0,0,0,0,13,43,0,
2020-12-26,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,0,0,0,0,0,0,0,0,0,3532,2780,25,0,0,0,0,0,0,0,0,0,0,1,4,0,
2020-12-26,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,0,0,0,0,0,0,0,0,0,2508,2106,35,0,0,0,0,0,0,0,0,0,0,25,62,0,
2020-12-26,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,0,0,0,0,0,0,0,0,0,282,241,10,0,0,0,0,0,0,0,0,0,0,1,3,0,
2020-12-26,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,0,0,0,0,0,0,0,13283,10835,140,0,0,0,0,0,0,0,0,0,0,47,3,0,
2020-12-26,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,0,0,0,0,0,0,0,0,0,11404,9184,219,0,0,0,0,0,0,0,0,0,0,167,160,0,
2020-12-26,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2153,2144,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
